x,y
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8445,13.3113
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.1458,34.3754
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8445,13.3113
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.1458,34.3755
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8445,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.1533,34.3702
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8445,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.1543,34.3773
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.1033,34.5471
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0808,34.612
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.074,34.6391
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0721,34.4783
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.2911,29.6904
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0745,34.3841
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.294,30.1772
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.159,29.143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0745,34.3934
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.3023,30.387
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0726,29.7123
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3972
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.3,30.4736
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0436,29.9089
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3987
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-18.0556,30.1006
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0287,29.9794
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3993
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.6754,29.5906
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.026,30.0032
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3996
10.9405,-6.5376
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.5238,29.3802
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0249,30.0107
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3997
11.3489,-6.337
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4563,29.3013
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0247,30.0133
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3997
11.9619,-6.0798
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4289,29.2701
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0247,30.0143
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3997
12.215,-5.9442
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4177,29.2572
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
10.8546,-5.5077
-3.4012,22.563
-17.0246,30.0146
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.3299,-5.8803
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4129,29.2514
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.4479,-5.1895
-3.4012,22.563
-17.0246,30.0147
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.3772,-5.8534
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.411,29.2489
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.6861,-5.0431
-3.4012,22.563
-17.0246,30.0147
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.5726,-5.6005
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4103,29.2479
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.7788,-4.982
-3.4012,22.563
-17.0246,30.0147
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.6462,-5.4958
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.41,29.2475
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.8137,-4.9602
-3.4012,22.563
-17.0246,30.0147
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.6777,-5.4501
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4099,29.2474
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.8259,-4.9524
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.8925,-5.1751
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9421,-4.3164
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
12.9865,-5.0527
3.7887,14.6694
-3.3126,21.7687
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9737,-4.0596
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0225,-5.0033
3.7887,14.6694
-3.1333,21.2778
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9868,-3.9651
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0385,-4.9826
3.7887,14.6694
-3.2929,21.5683
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9897,-3.9286
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0444,-4.9732
3.7887,14.6694
-3.3501,21.6605
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9906,-3.9131
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0474,-4.9693
3.7887,14.6694
-3.3715,21.6948
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.991,-3.9075
-3.4012,22.563
-17.0246,30.0148
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0486,-4.9675
3.7887,14.6694
-3.3794,21.7082
-1.5055,-1.6978
-17.4098,29.2473
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9911,-3.9052
-3.4012,22.563
-17.0136,30.0392
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0491,-4.9667
3.7887,14.6694
-3.3823,21.7131
-1.5055,-1.6978
-17.2597,29.492
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9911,-3.9043
-3.4012,22.563
-17.0136,30.0392
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0494,-4.9663
3.7887,14.6694
-3.3833,21.7148
-1.5055,-1.6978
-17.2671,29.4808
-16.8101,-13.2988
-14.9365,13.2372
6.0476,34
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9911,-3.904
-3.4012,22.563
-17.0315,30.082
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0494,-4.9662
3.7887,14.6694
-3.3837,21.7155
-1.5055,-1.6978
-16.8002,29.5283
-16.8101,-13.2988
-14.9365,13.2372
3.8336,32.5309
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9912,-3.9038
-3.4012,22.563
-16.5196,30.2646
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3415,13.1563
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0495,-4.9661
3.7887,14.6694
-3.3838,21.7157
-1.5055,-1.6978
-16.5813,29.563
-16.8101,-13.2988
-14.9365,13.2372
1.7383,31.0417
-47.1963,3.4262
-4.9609,-5.1686
-0.8887,-1.5645
11.9912,-3.9038
-3.4012,22.563
-16.3418,30.3121
-3.4802,34.0758
-4.9191,4.4579
-4.8444,13.3114
-14.3031,13.103
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.0742,34.3998
13.0495,-4.9661
3.7887,14.6694
-3.3838,21.7158
-1.5055,-1.6978
-15.9858,29.6719
-16.8101,-13.2988
-14.6534,13.5902
-0.2874,29.7114
-47.1963,3.4262
-5.5139,-4.9495
-0.5856,-1.6256
11.9912,-3.9037
-3.4012,22.563
-16.0112,30.2833
-2.8474,34.07
-4.9191,4.4579
-4.6477,13.4258
-14.3025,13.1022
4.3679,14.8712
50.0206,2.5256
13.5734,21.4245
14.6096,8.1716
6.1591,34.0293
13.0495,-4.9661
3.8063,14.5011
-2.9862,21.7955
-1.1856,-1.6284
-15.7263,29.7062
-16.3249,-13.4034
-14.67,13.5766
-2.1877,28.5614
-47.1963,3.4262
-5.7403,-4.8734
-0.3323,-1.6468
11.7652,-4.1062
-3.4012,22.563
-15.893,30.266
-1.9253,34.1171
-4.7229,4.5859
-4.3475,13.5876
-14.3025,13.1022
4.3679,14.8712
50.0206,2.5256
13.5757,21.0097
14.3881,7.8754
6.1889,33.8875
12.6917,-5.131
3.8461,14.2447
-3.2078,21.7377
-1.2006,-1.6316
-15.6218,29.7176
-15.9276,-13.7403
-14.9205,13.8839
-3.9363,27.3857
-47.1963,3.4262
-5.8287,-4.8476
-0.2263,-1.6523
11.4076,-4.3973
-3.9189,22.7529
-15.6359,29.7134
-0.8722,34.1884
-4.6276,4.6478
-4.208,13.6596
-14.3025,13.1022
4.8842,14.5291
50.0206,2.5256
13.5784,20.846
14.0628,7.4415
6.0485,33.4643
12.1651,-5.3355
3.8627,14.1457
-3.2925,21.7165
-1.5573,-1.695
-15.0374,29.6703
-15.3072,-13.9783
-15.0416,14.0235
-5.6372,26.2247
-47.1963,3.4262
-5.8656,-4.8384
-0.1848,-1.6537
10.9972,-4.6932
-4.6757,23.0285
-15.4,29.2274
0.153,34.3249
-4.5857,4.6753
-4.1361,13.6934
-14.3093,13.6226
5.0667,14.3949
50.0206,2.5256
13.2911,20.4813
13.7274,6.9112
5.8112,32.8889
11.5978,-5.5973
3.8712,14.1065
-3.4602,21.6725
-2.0966,-1.7624
-15.0352,29.7038
-15.0666,-14.0822
-15.1262,14.5073
-7.2133,25.0512
-47.1963,3.4262
-5.8803,-4.8352
-0.7145,-1.857
10.6017,-5.0148
-5.5166,23.4166
-15.4101,29.2397
1.2592,34.3815
-4.5645,4.689
-4.1031,13.7079
-14.318,13.8328
5.143,14.3483
50.0206,2.5256
12.8933,20.0301
13.3198,6.3526
5.5451,32.2649
11.0033,-5.8747
3.4745,13.8852
-3.524,21.6556
-2.7026,-1.8583
-15.0324,29.706
-14.9212,-14.5916
-15.1889,15.1644
-8.6917,23.9216
-47.1963,3.4262
-6.4534,-4.6586
-1.4556,-2.1024
10.2159,-5.3306
-6.3442,23.8211
-15.3082,28.6332
2.3142,34.4071
-4.5545,4.6965
-4.5051,13.6068
-14.3197,13.9125
5.1291,14.0566
50.0206,2.5256
12.4632,19.5735
12.8938,5.8076
5.2732,31.6881
10.3965,-6.1452
2.9292,13.6198
-3.7043,21.2964
-3.3711,-1.9255
-15.0325,29.706
-14.858,-14.7984
-15.2484,15.9034
-10.0767,22.8642
-47.0966,2.9768
-6.6683,-4.5751
-2.2802,-2.3666
9.8245,-5.6546
-7.2581,24.1893
-15.164,27.894
3.3567,34.4669
-5.0037,4.5883
-5.1561,13.4386
-14.3181,13.9448
5.118,13.9336
50.0206,2.5256
12.0097,19.0717
12.4748,5.2461
4.967,31.1068
9.7263,-6.4284
2.2959,13.3623
-3.7751,21.1799
-4.0767,-1.9834
-15.0325,29.706
-14.8349,-14.8795
-15.3142,16.7199
-11.3937,21.9335
-47.0569,2.7994
-7.3242,-4.5863
-3.1396,-2.636
9.4226,-5.9718
-7.6042,24.3201
-15.0179,27.0132
4.39,34.4466
-5.2122,4.5342
-5.9937,13.294
-14.3173,13.9577
5.1136,13.8844
50.0206,2.5256
11.5808,18.5447
12.0258,4.7402
4.6909,30.4824
9.0607,-6.7384
1.6293,13.1082
-3.8003,21.1379
-4.7751,-2.0732
-14.8205,29.4201
-15.0112,-15.2193
-15.4073,17.5164
-12.6103,21.0547
-47.0391,2.7322
-8.1015,-4.6554
-3.9911,-2.9474
9.2741,-6.0896
-8.2652,24.0106
-14.8152,26.1869
5.3974,34.4623
-5.3136,4.5105
-6.9003,13.0817
-14.3168,13.9632
4.4901,13.8902
50.0206,2.5256
11.1174,18.0458
11.8052,4.4861
4.4018,29.9075
8.4261,-7.08
0.9725,12.8345
-3.8091,21.1229
-5.4626,-2.1785
-14.739,29.3045
-15.0773,-15.3587
-15.5063,18.3504
-13.742,20.211
-47.0319,2.7051
-8.9879,-4.8247
-4.8648,-3.1946
8.9418,-6.299
-9.0593,23.5431
-14.6341,25.3474
5.837,34.4661
-5.8301,4.361
-7.7856,12.9442
-14.3166,13.9655
4.2269,13.8962
50.0206,2.5256
10.6419,17.5292
11.408,4.1403
4.1319,29.3346
7.7664,-7.4241
0.2719,12.5103
-4.1743,21.0822
-6.1347,-2.2734
-14.7063,29.2611
-15.1059,-15.415
-15.5434,18.8108
-14.8027,19.4194
-47.0301,2.6944
-9.9004,-4.9935
-5.7381,-3.4519
8.5378,-6.5072
-9.3614,23.3745
-14.4399,24.4714
6.0233,34.4611
-6.568,4.0887
-8.7192,12.7992
-14.7789,14.2013
4.1225,13.9038
50.0206,2.5256
10.2049,17.0035
10.9558,3.8115
3.8589,28.7456
7.1747,-7.7274
-0.4328,12.2063
-4.3084,21.0703
-6.7434,-2.3832
-14.6929,29.2435
-15.1818,-15.8974
-15.5395,18.6018
-15.8068,18.7377
-47.0296,2.6899
-10.8144,-5.1829
-6.1106,-3.5284
8.1266,-6.7669
-9.4761,23.3115
-14.2612,23.6427
5.9978,34.184
-6.9234,3.9801
-9.6929,12.6888
-14.958,14.2909
3.5018,13.7664
50.0206,2.5256
9.7154,16.4819
10.4004,3.467
3.5641,28.129
6.5742,-8.02
-0.9472,11.9955
-4.3537,21.0661
-7.4433,-2.5093
-14.6873,29.2365
-15.2114,-16.0912
-15.5115,18.4907
-16.3896,18.4618
-47.0294,2.6881
-11.8078,-5.3015
-6.2654,-3.5514
7.9778,-6.8562
-9.5158,23.2896
-14.0786,22.8004
5.88,33.8108
-7.6051,4.0266
-10.6628,12.4568
-15.0299,14.3299
2.6513,13.536
50.0206,2.5256
9.5046,16.2649
9.8916,3.1253
3.2978,27.4763
5.949,-8.3072
-1.4279,11.792
-4.7547,20.9734
-8.1374,-2.5626
-14.6851,29.2338
-15.222,-16.1703
-15.5123,18.4953
-16.9373,18.2023
-47.0292,2.6874
-12.7294,-5.5022
-6.8746,-3.7153
7.9174,-6.891
-9.0322,22.9177
-14.0314,22.5285
5.7194,33.3931
-7.9352,4.0576
-11.5289,12.1789
-15.0592,14.3457
2.3163,13.4545
50.0206,2.5256
9.4221,16.1796
9.3643,2.8088
3.0411,26.8784
5.3741,-8.6368
-1.885,11.6335
-5.1042,20.9129
-8.8004,-2.6312
-14.6843,29.2326
-15.2273,-16.1998
-15.897,18.3627
-17.4634,17.9529
-47.0292,2.6871
-13.6633,-5.6575
-7.5768,-3.9515
7.6357,-7.1041
-8.3583,22.4672
-14.1836,21.9073
5.5385,32.9724
-8.5639,3.9463
-12.4232,11.8708
-15.0703,14.3521
1.9885,13.2228
50.0206,2.5256
9.1257,15.9954
8.8476,2.406
2.785,26.2616
4.7223,-8.9428
-2.482,11.4098
-5.6324,20.7998
-9.4683,-2.6886
-14.684,29.2322
-15.6385,-16.2282
-16.5462,18.1488
-17.9573,17.7181
-47.0292,2.687
-14.6544,-5.7809
-8.3836,-4.2049
7.2531,-7.3952
-7.6812,21.9889
-14.2216,21.6807
5.3537,32.5294
-9.2663,3.7737
-13.3694,11.5985
-15.0746,14.3549
1.8623,13.1445
50.0206,2.5256
9.0004,15.9218
8.2557,2.0149
2.5244,25.648
4.1373,-9.1922
-3.0966,11.1629
-6.1732,20.6663
-10.0812,-2.7921
-15.0547,29.1042
-15.7974,-16.254
-17.2854,17.8941
-18.7429,17.4688
-47.0292,2.687
-15.5515,-5.8749
-9.266,-4.5282
7.105,-7.5028
-6.8733,21.5114
-14.1531,21.0428
5.15,32.0795
-10.074,3.544
-14.249,11.4324
-15.364,14.7705
1.1627,12.9695
50.0206,2.5256
8.7162,15.7116
7.6355,1.5591
2.2285,24.9946
3.5455,-9.4358
-3.5919,10.9434
-6.7622,20.5181
-10.6672,-2.8728
-15.5686,28.9467
-15.8567,-16.2655
-17.6583,17.7754
-19.4897,17.2432
-47.0292,2.6869
-15.8983,-5.9107
-10.0829,-4.8335
6.7877,-7.6509
-6.5399,21.3275
-14.0393,20.2617
4.9471,31.6102
-10.9414,3.2823
-15.1497,11.2552
-15.4823,14.9249
0.2858,12.7578
50.0206,2.5256
8.1583,15.6315
7.3313,1.3409
2.0916,24.7323
2.9987,-9.668
-4.0657,10.7676
-7.3138,20.3499
-11.2998,-2.9514
-16.1068,28.7657
-15.8827,-16.2702
-18.2523,17.5966
-20.2028,17.0384
-47.0292,2.6869
-16.5842,-6.1618
-10.9139,-5.1351
6.3434,-7.8555
-6.4124,21.2601
-13.997,19.9915
4.7392,31.1521
-11.8153,3.0202
-15.9816,11.0269
-15.5321,14.9845
-0.7249,12.5492
50.0206,2.5256
7.9192,15.4285
7.183,1.2257
2.034,24.617
2.4192,-9.9305
-4.5082,10.5469
-7.8763,20.2133
-11.9474,-3.0135
-16.6831,28.5862
-16.262,-16.3572
-18.9958,17.3772
-20.8747,16.8596
-47.0292,2.6869
-17.383,-6.5707
-11.2523,-5.2663
5.9309,-8.0834
-6.8858,20.9871
-14.0295,19.3641
4.6651,30.9552
-12.7983,2.7491
-16.4133,10.9439
-16.0247,15.0988
-1.6463,12.3831
50.0206,2.5256
7.8167,15.3447
7.1172,1.1686
1.6226,24.4525
1.8232,-10.1925
-5.0616,10.2743
-8.4282,20.1034
-12.6115,-3.1606
-17.2435,28.4006
-16.4151,-16.3923
-19.7569,17.1384
-21.4905,16.6656
-47.0292,2.6869
-18.2568,-6.9939
-11.9976,-5.2859
5.4559,-8.2974
-7.6468,20.5875
-14.0471,19.1476
4.4586,30.6755
-13.8143,2.434
-16.6285,10.9097
-16.7066,15.296
-2.6086,12.2286
50.0206,2.5256
7.7763,15.3121
6.7234,1.0021
1.0766,24.2705
1.2189,-10.4075
-5.537,10.055
-8.9748,19.9679
-12.9138,-3.2151
-17.8437,28.1961
-16.6274,-16.419
-20.5214,16.8986
-22.3456,16.3927
-47.0292,2.6869
-19.1606,-7.3216
-12.8189,-5.3567
4.9882,-8.5147
-8.3961,20.1223
-14.2589,18.501
4.185,30.3467
-14.7769,2.1456
-17.0654,11.2316
-16.9782,15.3761
-3.5811,12.0318
50.0206,2.5256
7.4931,14.9934
6.5152,0.9214
0.457,24.066
0.6278,-10.6438
-5.9971,9.8523
-9.5026,19.8116
-13.4205,-3.1846
-18.4762,27.9354
-16.7094,-16.4349
-20.8822,16.8213
-23.1874,16.1405
-47.0292,2.6869
-19.5042,-7.4713
-13.679,-5.4064
4.4923,-8.7446
-9.2314,19.6753
-14.3308,18.289
3.9191,30.0063
-15.7329,1.8232
-17.2771,11.3811
-17.5913,15.3956
-4.5636,11.8035
50.0206,2.5256
7.1704,14.5244
6.4049,0.8838
-0.1799,23.873
0.02,-10.9016
-6.5172,9.6094
-10.043,19.7342
-14.0114,-3.1134
-19.1531,27.6609
-17.1401,-16.4864
-21.4635,16.6578
-23.9642,15.8934
-47.0153,3.1967
-19.6398,-7.5311
